,player_id,player_number,player_first_name,player_last_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,season,team
947,precious-ogbevoen,43,Precious (Osaruonamen) ,Ogbevoen,ILB,1.8,70.87,112,246.92,2021,Frankfurt Galaxy
948,przemyslaw-banat,82,Przemysław,Banat,WR,1.88,74.02,85,187.39,2022,Panthers Wroclaw
949,przemyslaw-banat,82,Przemysław,Banat,WR,1.88,74.02,85,187.39,2021,Panthers Wroclaw
950,przemyslaw-lewszyk,21,Przemysław,Lewszyk,LB,1.84,72.44,103,227.08,2021,Panthers Wroclaw
951,quinten-pounds,1,Quinten,Pounds,WR,1.82,71.65,82,180.78,2022,Cologne Centurions
952,quinten-pounds,1,Quinten,Pounds,WR,1.82,71.65,82,180.78,2021,Cologne Centurions
953,rafael-belici,81,Rafael,Belici,WR,1.74,68.5,70,154.32,2022,Raiders Tirol
954,rafal-rogaczewski,55,Rafał,Rogaczewski,OL,1.78,70.08,120,264.55,2022,Panthers Wroclaw
955,ramin-akhlaghi,14,Ramin,Akhlaghi,WR,1.8,70.87,80,176.37,2022,Cologne Centurions
956,ramin-akhlaghi,14,Ramin,Akhlaghi,WR,1.8,70.87,80,176.37,2021,Cologne Centurions
957,ramy-mohamed,92,Ramy,Mohamed,DL,1.9,74.8,105,231.49,2021,Cologne Centurions
958,raymond-sobowale,22,Raymond,Sobowale,RB,1.85,72.83,106,233.69,2021,Leipzig Kings
959,raul-hernandez,42,Raúl,Hernández,TE,1.95,76.77,121,266.76,2022,Barcelona Dragons
960,raul-hernandez,42,Raúl,Hernández,TE,1.95,76.77,121,266.76,2021,Barcelona Dragons
961,reece-horn,17,Reece,Horn,WR,1.9,74.8,98,216.05,2022,Frankfurt Galaxy
962,remy-feltes,90,Remy,Feltes,DE,1.95,76.77,145,319.67,2022,Rhein Fire
963,rene-schulze,40,Rene,Schulze,ILB,1.84,72.44,103,227.08,2022,Berlin Thunder
964,rene-berres,15,René,Berres,FB/TE,1.88,74.02,102,224.87,2021,Cologne Centurions
965,rene-hanssen,29,René,Hanßen,CB,1.8,70.87,84,185.19,2022,Rhein Fire
966,rene-hanssen,29,René,Hanßen,CB,1.8,70.87,84,185.19,2021,Cologne Centurions
967,richard-grooten,9,Richard,Grooten,S,1.77,69.69,82,180.78,2022,Rhein Fire
968,richard-grooten,9,Richard,Grooten,S,1.77,69.69,82,180.78,2021,Cologne Centurions
969,ricky-tjong-a-tjoe,79,Ricky,Tjong-A-Tjoe,DE,1.91,75.2,120,264.55,2022,Rhein Fire
970,robert-kahlke,77,Robert,Kahlke,OL,1.96,77.17,130,286.6,2021,Leipzig Kings
971,robert-rosolek,99,Robert,Rosołek,DE,1.92,75.59,103,227.08,2022,Panthers Wroclaw
972,robert-rosolek,99,Robert,Rosołek,DE,1.92,75.59,103,227.08,2021,Panthers Wroclaw
973,robin-fensch,77,Robin,Fensch,OL,1.94,76.38,130,286.6,2022,Hamburg Sea Devils
974,robin-fensch,77,Robin,Fensch,OL,1.94,76.38,130,286.6,2021,Hamburg Sea Devils
975,robin-maier,24,Robin,Maier,DB,1.8,70.87,83,182.98,2021,Frankfurt Galaxy
976,robin-wilzeck,7,Robin,Wilzeck,WR,1.82,71.65,90,198.42,2022,Berlin Thunder
977,roedion-henrique,6,Roedion,Henrique,CB,1.89,74.41,89,196.21,2022,Leipzig Kings
978,roedion-henrique,6,Roedion,Henrique,CB,1.89,74.41,89,196.21,2021,Leipzig Kings
979,rohat-dagdelen,12,Rohat,Dagdelen,QB,1.87,73.62,99,218.26,2022,Rhein Fire
980,roman-sellung,91,Roman,Sellung,DL,1.86,73.23,138,304.24,2021,Cologne Centurions
981,ron-mac-spiegel,65,Ron Mac,Spiegel,OL,2.0,78.74,155,341.72,2022,Hamburg Sea Devils
982,ron-mac-spiegel,65,Ron Mac,Spiegel,OL,2.0,78.74,155,341.72,2021,Hamburg Sea Devils
983,ronley-lakalaka,11,Ronley,Lakalaka,ILB,1.82,71.65,102,224.87,2022,Stuttgart Surge
984,ronley-lakalaka,11,Ronley,Lakalaka,ILB,1.82,71.65,102,224.87,2021,Stuttgart Surge
985,roque-alarcon,88,Roque, Alarcón,WR,1.83,72.05,81,178.57,2022,Barcelona Dragons
986,ruben-pein,26,Ruben,Pein ,RB,1.77,69.69,81,178.57,2021,Stuttgart Surge
987,ruben-seeber,1,Ruben,Seeber,ILB,1.82,71.65,97,213.85,2022,Raiders Tirol
988,rudi-lee-frey,15,Rudi,Lee Frey,TE,1.94,76.38,107,235.89,2022,Vienna Vikings
989,rudolf-warkentin,59,Rudolf,Warkentin,LB,1.8,70.87,100,220.46,2021,Frankfurt Galaxy
990,ryan-rimmler,1,Ryan,Rimmler,K,1.8,70.87,104,229.28,2022,Frankfurt Galaxy
991,remi-bertellin,4,Rémi,Bertellin,WR,1.83,72.05,84,185.19,2021,Barcelona Dragons
992,salieu-ceesay,1,Salieu,Ceesay,QB,1.94,76.38,92,202.83,2022,Hamburg Sea Devils
993,salieu-ceesay,1,Salieu,Ceesay,QB,1.94,76.38,92,202.83,2021,Hamburg Sea Devils
994,salih-ozdemir,23,Salih,Özdemir,OLB,1.78,70.08,96,211.64,2022,Istanbul Rams
995,samet-bilgin,61,Samet,Bilgin,DT,1.83,72.05,148,326.28,2022,Istanbul Rams
996,samuel-anca,13,Samuel,Anca,WR,1.91,75.2,89,196.21,2021,Barcelona Dragons
997,samuel-shannon,27,Samuel,Shannon,RB,1.85,72.83,94,207.23,2021,Stuttgart Surge
998,samuel-ziebarth,93,Samuel,Ziebarth,DT,,,,,2021,Cologne Centurions
999,sango-erume-vogel,43,Sango-Erume,Vogel,CB,1.8,70.87,84,185.19,2022,Cologne Centurions
1000,sean-shelton,12,Sean ,Shelton,QB,1.9,74.8,100,220.46,2022,Raiders Tirol
1001,seantarius-jones,7,Seantavius,Jones,WR,1.93,75.98,95,209.44,2022,Leipzig Kings
1002,seantarius-jones,7,Seantavius,Jones,WR,1.93,75.98,95,209.44,2021,Berlin Thunder
1003,sebastian-bal,62,Sebastian,Bal,OL,1.86,73.23,128,282.19,2022,Istanbul Rams
1004,sebastian-bowen,73,Sebastian,Bowen,DT,1.88,74.02,120,264.55,2022,Barcelona Dragons
1005,sebastian-bowen,73,Sebastian,Bowen,DT,1.88,74.02,120,264.55,2021,Barcelona Dragons
1006,sebastian-daum,16,Sebastian,Daum,P,1.84,72.44,94,207.23,2022,Vienna Vikings
1007,sebastian-ernst,33,Sebastian,Ernst,ILB,1.83,72.05,92,202.83,2022,Vienna Vikings
1008,sebastian-fey,93,Sebastian,Fey,DT,1.93,75.98,125,275.58,2022,Rhein Fire
1009,sebastian-gauthier,41,Sebastian,Gauthier,OLB,1.83,72.05,95,209.44,2021,Frankfurt Galaxy
1010,sebastian-huber,39,Sebastian,Huber,OLB,1.85,72.83,100,220.46,2022,Vienna Vikings
1011,sebastian-kojkol,68,Sebastian,Kojkol,OL,1.9,74.8,130,286.6,2022,Panthers Wroclaw
1012,sebastian-schaar,95,Sebastian,Schaar,DE,1.88,74.02,120,264.55,2022,Raiders Tirol
1013,sebastian-silva-gomez,56,Sebastian,Silva Gomez,OLB,1.9,74.8,98,216.05,2022,Frankfurt Galaxy
1014,sebastian-silva-gomez,56,Sebastian,Silva Gomez,OLB,1.9,74.8,98,216.05,2021,Frankfurt Galaxy
1015,sebastian-summerer,32,Sebastian,Summerer,S,1.75,68.9,80,176.37,2022,Raiders Tirol
1016,sebastian-wimmer,37,Sebastian,Wimmer,CB,183.0,7204.72,83,182.98,2022,Vienna Vikings
1017,sebastian-castaner,49,Sebastián,Castañer,ILB,1.88,74.02,100,220.46,2022,Barcelona Dragons
1018,sebastian-castaner,49,Sebastián,Castañer,ILB,1.88,74.02,100,220.46,2021,Barcelona Dragons
1019,sedwon-kaya,49,Sedwon,Kaya,LB,1.9,74.8,93,205.03,2021,Hamburg Sea Devils
1020,semmie-radji,3,Semmie,Radji,OLB,1.94,76.38,119,262.35,2022,Panthers Wroclaw
1021,sercan-vardar,99,Sercan,Vardar,DE,1.77,69.69,114,251.33,2022,Stuttgart Surge
1022,sercan-vardar,99,Sercan,Vardar,DE,1.77,69.69,114,251.33,2021,Stuttgart Surge
1023,serdar-kiraz,34,Serdar,Kiraz,RB,1.78,70.08,95,209.44,2021,Stuttgart Surge
1024,sergio-barbero,14,Sergio,Barbero,QB,1.85,72.83,85,187.39,2022,Barcelona Dragons
1025,sergio-barbero,14,Sergio,Barbero,QB,1.85,72.83,85,187.39,2021,Barcelona Dragons
1026,shalom-baafi,70,Shalom,Baafi,OL,1.94,76.38,140,308.65,2022,Hamburg Sea Devils
1027,shalom-baafi,70,Shalom,Baafi,OL,1.94,76.38,140,308.65,2021,Leipzig Kings
1028,shida-wang,88,Shida,Wang,CB,1.8,70.87,87,191.8,2022,Cologne Centurions
1029,simon-braun,17,Simon,Braun,WR,1.81,71.26,84,185.19,2022,Leipzig Kings
1030,simon-braun,17,Simon,Braun,WR,1.81,71.26,84,185.19,2021,Leipzig Kings
1031,simon-homadi,26,Simon,Homadi,RB,1.84,72.44,90,198.42,2022,Hamburg Sea Devils
1032,simon-homadi,26,Simon,Homadi,RB,1.84,72.44,90,198.42,2021,Hamburg Sea Devils
1033,simon-leinauer,31,Simon,Leinauer,ILB,1.8,70.87,95,209.44,2022,Berlin Thunder
1034,simon-mayerhoff,10,Simon,Mayerhoff,CB,1.77,69.69,88,194.01,2021,Berlin Thunder
1035,simon-otto,28,Simon,Otto,CB,1.85,72.83,80,176.37,2022,Frankfurt Galaxy
1036,simon-otto,28,Simon,Otto,CB,1.85,72.83,80,176.37,2021,Frankfurt Galaxy
1037,simon-pilger,15,Simon,Pilger,WR,1.83,72.05,78,171.96,2022,Raiders Tirol
1038,sinan-cingilli,94,Sinan,Cingilli,DT,1.98,77.95,145,319.67,2022,Istanbul Rams
1039,slade-jarman,12,Slade,Jarman,QB,1.95,76.77,100,220.46,2022,Panthers Wroclaw
1040,stanley-zeregbe,2,Stanley,Zeregbe,DE,1.88,74.02,105,231.49,2022,Berlin Thunder
1041,stefan-drecun,64,Stefan,Drecun,OL,1.94,76.38,130,286.6,2021,Panthers Wroclaw
1042,steffen-olschok,20,Steffen,Olschok,DB,1.77,69.69,79,174.17,2021,Frankfurt Galaxy
1043,steven-kuhne,90,Steven,Kühne,DL,1.91,75.2,140,308.65,2021,Leipzig Kings
1044,sven-breidenbach,77,Sven,Breidenbach,OL,1.97,77.56,145,319.67,2022,Rhein Fire
1045,sven-fischer,74,Sven,Fischer,OL,1.91,75.2,140,308.65,2022,Frankfurt Galaxy
1046,sven-fischer,74,Sven,Fischer,OL,1.91,75.2,140,308.65,2021,Frankfurt Galaxy
1047,sven-hinrichs,75,Sven,Hinrichs,OL,1.95,76.77,155,341.72,2021,Leipzig Kings
1048,sven-rieger,97,Sven,Rieger,DT,1.94,76.38,155,341.72,2022,Frankfurt Galaxy
1049,sydney-amadu,9,Sydney,Amadu,ILB,1.85,72.83,113,249.12,2022,Cologne Centurions
1050,sydney-amadu,9,Sydney,Amadu,ILB,1.85,72.83,113,249.12,2021,Cologne Centurions
1051,szymon-adamczyk,50,Szymon,Adamczyk,DT,1.84,72.44,117,257.94,2022,Panthers Wroclaw
1052,szymon-adamczyk,50,Szymon,Adamczyk,DT,1.84,72.44,117,257.94,2021,Panthers Wroclaw
1053,szymon-grzebieniak,95,Szymon,Grzebieniak,DL,1.94,76.38,110,242.51,2021,Panthers Wroclaw
1054,szymon-jarmolkowicz,3,Szymon,Jarmołkowicz,DB,1.8,70.87,87,191.8,2021,Panthers Wroclaw
1055,szymon-romanowski,31,Szymon,Romanowski,CB,1.8,70.87,84,185.19,2022,Panthers Wroclaw
1056,tadhg-leader,44,Tadhg ,Leader,K,1.89,74.41,93,205.03,2021,Panthers Wroclaw
1057,taha-cokadar,8,Taha,Çokadar,RB,1.75,68.9,92,202.83,2022,Istanbul Rams
1058,talat-gokhan-bulusan,15,Talat Gökhan,Buluşan,ILB,1.82,71.65,97,213.85,2022,Istanbul Rams
1059,terryon-robinson,6,Terryon,Robinson,WR,1.8,70.87,89,196.21,2022,Istanbul Rams
1060,thaddeus-schirmer,30,Thaddeus,Schirmer,DB,1.84,72.44,85,187.39,2021,Berlin Thunder
1061,thang-le-minh,93,Thang,Le Minh,DT,1.87,73.62,125,275.58,2022,Frankfurt Galaxy
1062,thiago-lessow,54,Thiago,Lessow,OLB,1.87,73.62,95,209.44,2022,Hamburg Sea Devils
1063,thiago-lessow,54,Thiago,Lessow,OLB,1.87,73.62,95,209.44,2021,Hamburg Sea Devils
1064,thomas-albrecht,59,Thomas,Albrecht,ILB,1.83,72.05,106,233.69,2022,Frankfurt Galaxy
1065,thomas-costa,8,Thomas,Costa Anessiadis,CB,1.82,71.65,80,176.37,2021,Barcelona Dragons
1066,thomas-edel,7,Thomas,Edel,RB,1.84,72.44,107,235.89,2021,Stuttgart Surge
1067,thomas-fileccia,71,Thomas,Fileccia,OL,192.0,7559.06,130,286.6,2022,Panthers Wroclaw
1068,thomas-fischbach,27,Thomas,Fischbach,RB,1.71,67.32,80,176.37,2022,Frankfurt Galaxy
1069,thomas-ghebrezhirer,68,Thomas,Ghebrezhirer,OL,1.8,70.87,122,268.96,2022,Stuttgart Surge
1070,thomas-ghebrezhirer,68,Thomas,Ghebrezhirer,OL,1.8,70.87,122,268.96,2021,Stuttgart Surge
1071,thomas-kugler,9,Thomas,Kugler,S,1.85,72.83,90,198.42,2022,Raiders Tirol
1072,thomas-langecker,17,Thomas,Langecker,TE,1.95,76.77,108,238.1,2022,Raiders Tirol
1073,thomas-schaffer,90,Thomas,Schaffer,DE,2.01,79.13,140,308.65,2022,Raiders Tirol
1074,thomas-schnurrer,40,Thomas,Schnurrer,ILB,1.82,71.65,96,211.64,2022,Vienna Vikings
1075,thomas-zampach,6,Thomas,Zampach,K,1.75,68.9,77,169.76,2022,Frankfurt Galaxy
1076,thomas-van-den-oort,55,Thomas,van den Oort,OLB,1.93,75.98,106,233.69,2022,Rhein Fire
1077,til-becker,30,Til,Becker,OLB,1.9,74.8,100,220.46,2022,Stuttgart Surge
1078,til-becker,30,Til,Becker,OLB,1.9,74.8,100,220.46,2021,Stuttgart Surge
1079,till-janssen,7,Till,Janssen,CB,1.9,74.8,87,191.8,2022,Rhein Fire
1080,till-janssen,7,Till,Janssen,CB,1.9,74.8,87,191.8,2021,Cologne Centurions
1081,tillman-bolk,86,Tillman,Bolk,TE,1.92,75.59,110,242.51,2022,Berlin Thunder
1082,tilman-brutsch,74,Tilman,Brütsch,OL,1.89,74.41,140,308.65,2022,Leipzig Kings
1083,tilman-brutsch,74,Tilman,Brütsch,OL,1.89,74.41,140,308.65,2021,Leipzig Kings
1084,tim-albrecht,13,Tim,Albrecht,WR,1.87,73.62,93,205.03,2022,Hamburg Sea Devils
1085,tim-albrecht,13,Tim,Albrecht,WR,1.87,73.62,93,205.03,2021,Hamburg Sea Devils
1086,tim-gockus,92,Tim,Göckus,DE,1.88,74.02,105,231.49,2022,Frankfurt Galaxy
1087,tim-hirsch,78,Tim,Hirsch,OL,1.94,76.38,136,299.83,2022,Frankfurt Galaxy
1088,tim-hanni,96,Tim,Hänni,DT,1.96,77.17,128,282.19,2022,Hamburg Sea Devils
1089,tim-schulz,24,Tim,Schulz,RB,1.81,71.26,93,205.03,2022,Berlin Thunder
1090,tim-unger,33,Tim,Unger,OLB,1.85,72.83,97,213.85,2022,Raiders Tirol
1091,tim-wustefeld,91,Tim,Wüstefeld,DT,1.8,70.87,112,246.92,2022,Frankfurt Galaxy
1092,timo-benschuh,10,Timo,Benschuh,WR,1.94,76.38,85,187.39,2022,Frankfurt Galaxy
1093,timo-bronn,3,Timo,Bronn,K,1.81,71.26,75,165.35,2021,Stuttgart Surge
1094,timo-winter,76,Timo,Winter,OL,1.88,74.02,140,308.65,2021,Hamburg Sea Devils
1095,timon-debiez,33,Timón,Debiez,ILB,1.78,70.08,90,198.42,2021,Barcelona Dragons
1096,timon-stuwe,89,Timon,Stüwe,WR,1.88,74.02,108,238.1,2022,Leipzig Kings
1097,timothy-knuettel,6,Timothy,Knüttel,WR,1.88,74.02,90,198.42,2022,Rhein Fire
1098,timothy-knuettel,6,Timothy,Knüttel,WR,1.88,74.02,90,198.42,2021,Leipzig Kings
1099,tinashe-jefferson-chawaguta,93,Tinashe Jefferson,Chawaguta,DT,1.8,70.87,116,255.74,2022,Raiders Tirol
1100,tino-ndongo,80,Tino,Ndongo,WR,1.76,69.29,78,171.96,2021,Berlin Thunder
1101,tobias-nill,2,Tobias,Nill,WR,1.78,70.08,92,202.83,2022,Hamburg Sea Devils
1102,tobias-nill,2,Tobias,Nill,WR,1.78,70.08,92,202.83,2021,Hamburg Sea Devils
1103,tobias-bonatti,25,Tobias,Bonatti,RB,1.8,70.87,90,198.42,2022,Raiders Tirol
1104,tobias-burkhardt,92,Tobias,Burkhardt,DT,1.92,75.59,123,271.17,2022,Stuttgart Surge
1105,tobias-burkhardt,92,Tobias,Burkhardt,DT,1.92,75.59,123,271.17,2021,Stuttgart Surge
1106,tobias-jarmuzek,16,Tobias,Jarmuzek,QB,1.95,76.77,109,240.3,2022,Cologne Centurions
1107,tobias-kolb,48,Tobias,Kolb,FB,1.82,71.65,112,246.92,2021,Hamburg Sea Devils
1108,tobias-nick,33,Tobias,Nick,RB,1.8,70.87,97,213.85,2022,Cologne Centurions
1109,tobias-rodlauer,70,Tobias,Rodlauer,OL,1.94,76.38,135,297.62,2022,Berlin Thunder
1110,tobias-url,73,Tobias,Url,OL,1.8,70.87,118,260.15,2022,Raiders Tirol
1111,tobiasz-witalis,9,Tobiasz,Witalis,DB,1.78,70.08,80,176.37,2021,Panthers Wroclaw
1112,toby-lettman,77,Toby,Lettman,OL,1.98,77.95,139,306.44,2022,Vienna Vikings
1113,tolga-torun,4,Tolga,Törün,WR,1.78,70.08,78,171.96,2022,Istanbul Rams
1114,tom-maier,72,Tom,Maier,OL,2.01,79.13,122,268.96,2021,Cologne Centurions
1115,tom-stickel,48,Tom,Stickel,ILB,1.92,75.59,108,238.1,2022,Stuttgart Surge
1116,tom-stickel,48,Tom,Stickel,ILB,1.92,75.59,108,238.1,2021,Stuttgart Surge
1117,tom-van-duijn,15,Tom,Van Duijn,QB/K,1.93,75.98,105,231.49,2021,Leipzig Kings
1118,tomasz-kiszka,45,Tomasz,Kiszka,LB,1.8,70.87,102,224.87,2021,Panthers Wroclaw
1119,toni-rabensteiner,87,Toni,Rabensteiner,WR,1.8,70.87,97,213.85,2022,Raiders Tirol
1120,tony-anderson,31,Tony,Anderson,S,1.93,75.98,98,216.05,2022,Raiders Tirol
1121,tony-koskinen,72,Tony,Koskinen,OL,1.93,75.98,123,271.17,2022,Raiders Tirol
1122,tony-kulok,27,Tony,Kulok,RB,1.81,71.26,84,185.19,2022,Leipzig Kings
1123,tony-kulok,27,Tony,Kulok,RB,1.81,71.26,84,185.19,2021,Leipzig Kings
1124,tristan-csiza,30,Tristan,Csiza,DB,1.8,70.87,85,187.39,2021,Leipzig Kings
1125,tufan-yagmur,2,Tufan,Yagmur,ILB,1.8,70.87,98,216.05,2022,Cologne Centurions
1126,tufan-yagmur,2,Tufan,Yagmur,ILB,1.8,70.87,98,216.05,2021,Cologne Centurions
1127,tuna-hiller,92,Tuna,Hiller,DT,1.86,73.23,120,264.55,2022,Berlin Thunder
1128,tuna-hiller,92,Tuna,Hiller,DT,1.86,73.23,120,264.55,2021,Berlin Thunder
1129,tyrese-owusu-bediako,96,Tyrese,Owusu-Bediako,DT,1.93,75.98,125,275.58,2022,Rhein Fire
1130,tyrone-jordan-alexander,28,Tyrone Jordan,Alexander,RB,1.76,69.29,80,176.37,2022,Rhein Fire
1131,ufuk-eren-ozelce,5,Ufuk Eren,Özelçe,S,1.75,68.9,85,187.39,2022,Istanbul Rams
1132,valentin-rodiger,81,Valentin,Rödiger,WR,1.8,70.87,81,178.57,2022,Cologne Centurions
1133,valentin-rodiger,81,Valentin,Rödiger,WR,1.8,70.87,81,178.57,2021,Cologne Centurions
1134,vicente-latorre,46,Vicente,Latorre,DL,1.85,72.83,99,218.26,2021,Barcelona Dragons
1135,victor-ferrier,8,Victor,Ferrier,S,1.84,72.44,88,194.01,2021,Stuttgart Surge
1136,viktor-wiederspahn,79,Viktor,Wiederspahn,OL/LS,1.8,70.87,120,264.55,2021,Leipzig Kings
1137,ville-valasti,55,Ville,Valasti,DL,1.95,76.77,115,253.53,2021,Frankfurt Galaxy
1138,vincent-buffet,99,Vincent,Buffet,DE,1.89,74.41,125,275.58,2022,Raiders Tirol
1139,vincent-buffet,99,Vincent,Buffet,DE,1.89,74.41,125,275.58,2021,Leipzig Kings
1140,vincent-muller,23,Vincent,Müller,CB,1.87,73.62,90,198.42,2022,Raiders Tirol
1141,vincent-wilson-oberko,21,Vincent,Wilson-Oberko,S,1.8,70.87,82,180.78,2022,Hamburg Sea Devils
1142,vincent-wilson-oberko,21,Vincent,Wilson-Oberko,S,1.8,70.87,82,180.78,2021,Hamburg Sea Devils
1143,vito-millauer,46,Vito,Millauer,DE,192.0,7559.06,105,231.49,2022,Vienna Vikings
1144,vojislav-hahn,75,Vojislav,Hahn,OL,1.9,74.8,120,264.55,2022,Rhein Fire
1145,victor-albarracin,43,Víctor,Albarracín,ILB,1.83,72.05,93,205.03,2022,Barcelona Dragons
1146,victor-albarracin,43,Víctor,Albarracín,ILB,1.83,72.05,93,205.03,2021,Barcelona Dragons
1147,wael-nasri,52,Wael,Nasri,ILB,1.8,70.87,105,231.49,2022,Frankfurt Galaxy
1148,wael-nasri,52,Wael,Nasri,ILB,1.8,70.87,105,231.49,2021,Berlin Thunder
1149,waheed-bhikh,19,Waheed,Bhikh,CB,1.83,72.05,83,182.98,2022,Cologne Centurions
1150,waheed-bhikh,19,Waheed,Bhikh,CB,1.83,72.05,83,182.98,2021,Cologne Centurions
1151,wayne-drew,97,Wayne,Drew,DL,1.88,74.02,110,242.51,2021,Frankfurt Galaxy
1152,wesley-martheli,22,Wesley,Martheli,S,1.8,70.87,84,185.19,2021,Stuttgart Surge
1153,wiktor-zieba,16,Wiktor,Zięba,WR,1.87,73.62,94,207.23,2022,Panthers Wroclaw
1154,wiktor-zieba,16,Wiktor,Zięba,WR,1.87,73.62,94,207.23,2021,Panthers Wroclaw
1155,willi-dill,6,Willi,Dill,WR,1.75,68.9,86,189.6,2022,Berlin Thunder
1156,william-james,24,William ,James,S,1.8,70.87,88,194.01,2022,Leipzig Kings
1157,william-james,24,William ,James,S,1.8,70.87,88,194.01,2021,Panthers Wroclaw
1158,william-lloyd,4,William,Lloyd,ILB,1.85,72.83,98,216.05,2022,Panthers Wroclaw
1159,william-lloyd,4,William,Lloyd,ILB,1.85,72.83,98,216.05,2021,Panthers Wroclaw
1160,xavier-jerome-johnson,24,Xavier Jerome,Johnson,RB,1.78,70.08,86,189.6,2021,Hamburg Sea Devils
1161,yilmaz-berk-guven,19,YIlmaz Berk,Güven,WR,1.87,73.62,80,176.37,2022,Istanbul Rams
1162,yago-rivero,99,Yago,Rivero,DE,1.86,73.23,105,231.49,2022,Barcelona Dragons
1163,yago-rivero,99,Yago,Rivero,DE,1.86,73.23,105,231.49,2021,Barcelona Dragons
1164,yannic-kiehl,77,Yannic,Kiehl,OL,2.02,79.53,130,286.6,2022,Frankfurt Galaxy
1165,yannic-kiehl,77,Yannic,Kiehl,OL,2.02,79.53,130,286.6,2021,Frankfurt Galaxy
1166,yannic-landfried,47,Yannic,Landfried,RB,1.88,74.02,112,246.92,2021,Berlin Thunder
1167,yannick-mayr,14,Yannick,Mayr,WR,1.83,72.05,88,194.01,2022,Raiders Tirol
1168,yannis-binner,13,Yannis,Binner,TE,1.92,75.59,95,209.44,2022,Berlin Thunder
1169,yannis-binner,13,Yannis,Binner,TE,1.92,75.59,95,209.44,2021,Berlin Thunder
1170,yigit-timer,12,Yiğit,Timer,QB,1.88,74.02,92,202.83,2022,Istanbul Rams
1171,yigitcan-ferhat-ertur,31,Yiğitcan Ferhat,Ertür,CB,1.83,72.05,95,209.44,2022,Istanbul Rams
1172,zach-edwards,1,Zach,Edwards,QB,1.95,76.77,100,220.46,2022,Barcelona Dragons
1173,zach-edwards,1,Zach,Edwards,QB,1.95,76.77,100,220.46,2021,Barcelona Dragons
1174,zachary-blair,42,Zachary,Blair,ILB,1.88,74.02,100,220.46,2022,Istanbul Rams
1175,zachary-blair,42,Zachary,Blair,ILB,1.88,74.02,100,220.46,2021,Stuttgart Surge
1176,zafer-ceylan,77,Zafer,Ceylan,DT,1.88,74.02,133,293.21,2022,Istanbul Rams
1177,zinedin-bendjabou,83,Zinedin,Bendjabou,WR,1.8,70.87,77,169.76,2022,Frankfurt Galaxy
1178,zoltan-golita,21,Zoltan,Golita,CB,1.78,70.08,85,187.39,2022,Vienna Vikings
1179,alex-gonzalez,45,Álex,González Posito,ILB,1.81,71.26,99,218.26,2022,Barcelona Dragons
1180,alex-gonzalez,45,Álex,González Posito,ILB,1.81,71.26,99,218.26,2021,Barcelona Dragons
1181,alvaro-lopez-lopez,75,Álvaro,López López,OL,1.74,68.5,106,233.69,2021,Barcelona Dragons
1182,ilhan-efe-geyik,7,İlhan Efe,Geyik,DE,1.88,74.02,112,246.92,2022,Istanbul Rams
1183,lukasz-gembara,97,Łukasz,Gembara,DT,1.85,72.83,130,286.6,2022,Panthers Wroclaw
1184,lukasz-gembara,97,Łukasz,Gembara,DT,1.85,72.83,130,286.6,2021,Panthers Wroclaw
1185,serif-emir-dulger,68,Şerif Emir,Dülger,OL,1.9,74.8,122,268.96,2022,Istanbul Rams
